Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
4.89699E-3,95.453716985,0.659485097,0.000977613,0.96069869,0
4.93893E-3,95.947609746,0.661397625,0.000879851,0.96069869,0
4.95973E-3,96.443583009,0.662338388,0.00078209,0.965065502,0
4.96864E-3,96.940447425,0.662739752,0.000684329,0.969432314,0
4.97245E-3,97.437692797,0.662911039,0.000586568,0.973799127,0
5.00169E-3,97.937861802,0.664219806,0.000488806,0.978165939,0
5.05481E-3,98.443342573,0.666571801,0.000391045,0.982532751,0
5.10877E-3,98.954219589,0.668927701,0.000293284,0.986899563,0
5.11918E-3,99.466137496,0.669378309,0.000195523,0.991266376,0
5.33863E-3,100,0.678600707,0.000097761,0.995633188,0
5.33863E-3,100,0.678600707,0,0.995633188,0
